0.08486534	0.18810111	0.12707572	-0.35993084	0.39763233	0.34967473	0.049323667	-0.30285904	-0.35613114	-0.2654327	-0.11481412	-0.46027374	-0.10220366	0.14156568	0.14125016	0.11255026	-0.17807831	0.047171865	-0.42369086	0.04497536	0.26291388	-0.2884116	0.13086414	0.4828971	0.04947878	-0.036627766	-0.058725804	0.36412394	-0.042910915	-0.0926607	-0.251438	-0.21747752
0.13548413	-0.1872731	0.34617594	0.22543032	0.7503026	0.22521743	-0.06379498	-0.25546375	0.078875504	0.25110945	-0.1735341	-0.72967416	-0.026771296	0.48137173	-0.017225606	0.4783979	-0.42920488	-0.017100627	-0.6596147	-0.47182354	-0.06784653	0.1422373	0.010082762	0.25917476	-0.10636424	-0.45584884	-0.0858444	0.5301503	-0.16312116	-0.04059717	-0.16269994	-0.2223015
-0.23000082	0.12187064	0.3273926	-0.35209528	0.2785757	0.31040692	0.040919703	-0.375351	-0.44982183	-0.33402485	0.4175901	-0.17270784	-0.17333604	-0.052326184	0.11903306	-0.015493402	-0.047875248	-0.17092234	-0.23443471	0.11841593	0.06546926	-0.04548316	0.22562099	0.47193795	-0.053108633	0.11123948	0.021030895	0.2394621	-0.282921	0.0603187	-0.18286026	-0.08179932
-0.13353835	0.2508428	0.17405686	-0.3947644	0.16608702	0.09808644	0.063035674	-0.37939918	-0.41790566	-0.19070138	0.04747156	-0.14148708	-0.22945149	-0.08447894	0.14558642	-0.14289182	0.034832966	-0.080298096	-0.16068584	0.25433487	0.1267408	-0.097367235	0.12331199	0.5561024	-0.024728103	0.19314007	0.04502308	0.287479	-0.20527719	0.00045813352	-0.2398853	-0.10402381
0.06249821	0.18891117	-0.04171278	-0.27702036	-0.05963826	0.3234221	0.0743972	-0.14936413	-0.31601334	-0.30935332	-0.07473625	-0.13615008	0.04017118	-0.018242696	0.17156018	0.069195785	-0.020104572	0.05642347	-0.1970603	0.19093797	0.27472103	-0.1988718	0.15504125	0.2206003	0.23381072	0.105383314	-0.05656114	-0.005784778	0.083701305	-0.16780518	-0.17229475	-0.034880996
-0.6228457	0.22943789	0.4003169	-0.47476575	-0.08634138	-0.18693328	0.105485484	-0.65216196	-0.57376087	-0.272087	0.78173995	0.23477904	-0.46711254	-0.3794756	0.33499804	-0.5084546	0.34916633	-0.41128358	-0.0064525753	0.49790326	-0.27569264	0.4451771	0.12223689	0.61804503	-0.4665481	0.40573978	0.306435	0.43413097	-0.60216284	0.4336772	-0.3823794	0.1485147
0.13826033	0.044096153	0.13470072	-0.10845929	0.41464618	0.40998322	-0.05893344	-0.19028053	-0.039169762	-0.15286963	-0.20177005	-0.39858297	0.0040089125	0.24310498	-0.0021351376	0.23459876	-0.18506022	0.17326128	-0.29535487	-0.07550134	0.2072511	-0.2919886	0.01622698	0.38934404	0.0531992	-0.1019497	-0.11405416	0.27102023	-0.00025530678	-0.08792582	-0.054553516	-0.14657854
-0.041637026	-0.00674619	0.13443375	-0.2257007	0.27917135	0.39929554	-0.003677971	-0.25873798	-0.23433533	-0.27678382	0.14323483	-0.22908291	-0.061568018	0.11704227	0.09226651	0.06405142	-0.10083439	-0.014853046	-0.17923063	-0.08776058	0.21580566	-0.11834351	0.132393	0.33511096	0.20172127	-0.086095445	-0.03257977	0.1386815	-0.09555509	-0.11928267	-0.1561138	-0.15417565
-0.5164444	0.37505043	0.06607687	-0.661637	-0.4086779	0.479187	0.03925938	-0.46452016	-0.5591849	-0.71472824	0.8935553	0.23267986	-0.2889434	-0.55640614	0.40972963	-0.6595831	0.5155656	-0.19647785	0.00021772034	0.53155565	0.42071947	-0.17466983	0.20480205	0.41702557	0.3382784	0.6348678	0.36256722	-0.16083002	-0.1562266	-0.15386751	-0.41998166	0.30037463
-0.2174748	0.14381489	0.3303203	-0.043390617	0.39740628	0.15203589	-0.12999745	-0.36247	-0.08849101	0.023909448	0.19185638	-0.24389382	-0.2716362	-0.014378202	0.23676138	-0.055444296	0.08353411	-0.21032639	-0.35872248	-0.048326015	0.019937549	0.067766875	-0.07010565	0.3938825	-0.14176759	0.04152561	0.14554948	0.33734646	-0.33851975	0.115485184	-0.24501252	0.03734672
0.044857644	0.10396748	0.37249368	0.28592214	0.664562	0.32619315	-0.44845375	-0.18555252	0.49125582	0.28536308	-0.21481286	-0.67655337	-0.013056107	0.1886627	0.1940064	0.2563761	-0.0897171	-0.17080861	-0.5734157	-0.42424703	0.26378113	0.011696922	-0.38930297	-0.07458903	-0.10987526	-0.15383752	0.09616603	0.33926633	-0.049780518	0.06136042	-0.2530072	0.08861164
0.055255193	0.17569742	0.2507648	-0.14953664	0.5094013	0.6841313	-0.11084156	-0.20430252	0.10095297	-0.41762683	0.500567	-0.42442396	0.19686902	-0.011075763	0.36374244	0.097581685	0.03401545	-0.16098417	-0.50724375	-0.37807757	0.5097412	-0.24126908	0.052345	-0.15490286	0.6914778	0.061554722	0.17653011	-0.22791983	0.19295625	-0.6000965	-0.37646025	0.022191985
0.24211596	0.34975666	-0.376966	-0.7029368	-0.6068749	0.57108855	0.16667517	0.13712057	-0.5077649	-0.8139211	-0.08900908	-0.08943447	0.19698502	-0.31151867	0.18768331	-0.19964196	0.22239147	0.26112273	-0.07557075	0.52292204	0.6373264	-0.57184184	0.22027527	0.17895216	0.6973818	0.41703266	0.029678652	-0.5381463	0.49868774	-0.5658523	-0.13949795	0.10321914
0.07046122	-0.0965475	0.1187368	-0.043181323	0.42396688	0.17677434	0.1568136	-0.16182867	-0.20557913	-0.013364419	-0.22506864	-0.27222943	0.042876087	0.2796278	-0.15339765	0.24681936	-0.29996738	0.1699243	-0.24270152	-0.17846797	-0.06397067	-0.03707396	0.15754382	0.46652853	-0.113490015	-0.2685588	-0.1994867	0.30798346	-0.0800504	-0.028063746	0.05068767	-0.24597107
0.17699657	-0.2574225	-0.15165585	-0.16900806	-0.17358194	0.17476247	0.39466205	0.15713823	-0.3868202	-0.21556146	-0.29478505	-0.01790776	0.14815143	0.39853993	-0.2652485	0.34289408	-0.34240764	0.24443628	0.10822999	0.073721506	-0.013956293	-0.09187459	0.35369712	0.38091224	0.19310787	-0.37394693	-0.26721737	-0.0931063	0.14295004	-0.1860555	0.1909786	-0.36429894
0.12270065	-0.1979614	0.097102255	0.27658167	0.4799952	0.36279878	0.16575062	-0.040383756	0.0009583695	0.015280881	0.028619269	-0.40140536	0.12463811	0.46496707	-0.029638072	0.5180373	-0.3387098	-0.023231925	-0.4219932	-0.50113666	0.0203474	0.062403835	0.160883	0.102862634	0.2852991	-0.45949137	-0.2022411	0.04564197	-0.047106355	-0.25473955	-0.06431093	-0.29881516
0.14634076	-0.25404328	-0.107826054	-0.20838308	-0.040172342	0.3703571	0.39585966	0.0015539153	-0.42035514	-0.37144482	0.08374486	0.106896415	0.17277962	0.34622607	-0.261077	0.23946512	-0.33920884	0.19065674	0.12573363	-0.17874807	0.056028467	-0.08462349	0.4090244	0.33956793	0.29749042	-0.30070138	-0.31494507	-0.14196435	0.08989427	-0.34933102	0.17463338	-0.3477779
-0.044612955	-0.14937522	-0.12606514	-0.2929946	-0.11063396	-0.07481435	0.37680075	-0.17118189	-0.5706788	-0.19617826	-0.24992537	0.086140424	-0.1486337	0.12676708	-0.2809659	0.060919806	-0.21351317	0.29336458	0.15406476	0.3105252	-0.21524109	-0.06674912	0.3045753	0.7293681	-0.2308989	-0.09944796	-0.28479716	0.37632218	-0.16937797	0.20335779	0.1373193	-0.32049525
-0.78947353	0.16432627	0.45649278	-0.43478987	-0.018519923	-0.8655059	0.011368448	-0.77831256	-0.53780925	0.42248085	0.017246421	0.22645883	-0.81624204	-0.33564338	0.051759448	-0.4776482	0.15414286	-0.51626617	0.12041077	0.7639654	-0.9095969	0.85804564	0.06921252	0.81704116	-1.0638793	0.30082718	0.1687759	0.91115665	-1.0056125	1.0136844	-0.08637863	0.07834923
0.073400676	0.5074789	-0.16777925	-0.49948227	-0.102884404	0.2884628	-0.2599118	0.018337857	-0.068564385	-0.353537	-0.42792642	-0.5518036	0.08688734	-0.27294505	0.33218572	-0.13220517	0.1970393	0.027691238	-0.44807866	0.44689685	0.63079774	-0.42992622	-0.22592598	0.07541286	0.2422522	0.33854115	0.23323107	-0.07841504	0.24771449	-0.15275943	-0.28064007	0.28690797
0.1333696	0.38768893	-0.05237481	-0.43650934	-0.0038499483	0.37803227	-0.22317572	-0.058925837	-0.14198573	-0.41926718	-0.2289338	-0.4488929	0.04704914	-0.22638233	0.29526407	-0.073610105	0.23860401	0.06437433	-0.40668553	0.2894035	0.5565869	-0.40567318	-0.19650295	0.10725879	0.34232247	0.35143584	0.20782049	0.02633497	0.24591184	-0.2623021	-0.2353683	0.22060868
-0.26002914	-0.13903135	0.33530104	-0.0095153665	0.3187165	0.3442758	0.24224202	-0.31888807	-0.3960862	-0.2702908	0.82936597	0.2701495	-0.12758763	0.15855089	-0.026332045	-0.025102839	-0.041824676	-0.066680536	0.11122356	-0.23905788	-0.2378163	0.21047248	0.37814063	0.4433638	0.13020124	-0.12996091	-0.04522894	0.092296556	-0.36996734	-0.12216825	-0.027457671	-0.23702003
-0.020481057	-0.02725227	0.24890439	0.21541217	0.5581904	0.6080641	-0.0916313	-0.14725928	0.35912487	0.05232299	0.43516067	-0.3913162	0.043911684	0.14739005	0.108964235	0.11178679	-0.07392146	-0.15382306	-0.37399444	-0.4652013	0.066245094	0.16420665	0.012720292	-0.2318987	0.4747084	-0.16098273	0.08794192	0.05366079	-0.13815804	-0.3824534	-0.20274529	-0.10319298
-0.27010626	-0.17572145	0.5479159	0.39166343	0.6778455	-0.016273955	0.00303421	-0.49895442	-0.03823381	0.34548914	0.37036178	-0.17141812	-0.30253842	0.25612208	0.050566528	0.19995008	-0.23687625	-0.30128077	-0.3417867	-0.35551995	-0.48896313	0.49600348	0.044221062	0.46346352	-0.36307654	-0.377175	-0.09332841	0.53661275	-0.5603053	0.31049955	-0.12518077	-0.27990055
-0.24698904	-0.17912814	0.32231796	0.030743118	0.19074406	-0.113129504	0.21532711	-0.33975452	-0.34182033	0.117457375	0.17298709	0.1458292	-0.34282753	0.28137562	-0.06740007	0.20187347	-0.29107597	-0.116367474	0.04310964	0.064423636	-0.50570285	0.33810607	0.30139995	0.5827614	-0.31761846	-0.21952425	-0.20767356	0.47127774	-0.477358	0.33901218	-0.048835874	-0.27381605
-0.16581212	0.2851555	0.23074715	-0.31331676	0.10003653	0.59981185	-0.039972477	-0.28441814	-0.25022846	-0.4617026	0.4795908	-0.21698056	-0.042539883	-0.28801623	0.41999927	-0.2085958	0.24966358	-0.20383656	-0.31484854	0.0422599	0.4326496	-0.22282724	0.07411761	0.10234047	0.48647594	0.23560934	0.23446442	-0.12316837	0.08286432	-0.3195582	-0.3706199	0.17266376
-0.067657836	0.27000853	-0.13375366	-0.45587555	-0.2134646	0.23576243	0.1647644	-0.15892681	-0.40659082	-0.41783786	0.07845756	0.04988992	-0.013243522	-0.23924716	0.09612897	-0.18660367	0.07371713	0.06841381	0.0064507998	0.432777	0.25996184	-0.20389874	0.19074611	0.4006346	0.14376216	0.22554027	0.017339692	-0.026911287	0.052497867	-0.12909581	-0.15183917	-0.035066776
-0.11068357	-0.6081182	0.8389627	0.7861946	1.0004897	0.81873196	0.4001069	-0.38582763	0.70004916	0.5290973	1.0466874	0.07196746	0.43525863	0.72619635	-0.18726678	0.6970033	-0.57436484	-0.41729036	-0.34270236	-0.96254194	-0.5494858	0.69737977	0.5632373	-0.59673566	0.7256592	-0.698661	-0.38112995	-0.020730538	-0.50865144	-0.7001476	0.07333459	-0.6270049
0.050219633	0.063635916	0.30308536	0.11039046	0.3060533	-0.09799147	-0.17464195	-0.12185101	0.054003283	0.19364552	-0.19010566	-0.40745366	-0.13637619	0.15938486	0.057636302	0.19244535	-0.17264153	-0.1331791	-0.3184028	-0.039447214	-0.16826692	0.09329036	-0.06407832	0.0889924	-0.19755496	-0.16579765	0.034713216	0.3840269	-0.17385724	0.27998722	-0.092161685	-0.018071005
-0.13957484	0.18117726	0.18897448	-0.037579812	0.3182501	0.072842404	-0.14569552	-0.3016107	0.04045702	0.0823326	-0.05842922	-0.29469612	-0.15966618	-0.0775296	0.21805333	-0.03997208	0.06702903	-0.15989521	-0.3208747	0.033400804	0.006229386	0.11915973	-0.059698153	0.29919901	-0.14290155	0.083892696	0.1708054	0.31764182	-0.14152841	0.12638521	-0.29932946	0.07302522
0.010521208	0.298147	-0.14773285	-0.5721056	-0.288076	0.5531685	0.12132869	-0.022130525	-0.33408913	-0.7009003	0.2730243	-0.09545393	0.18603148	-0.19099334	0.21989176	-0.18832715	0.1397473	0.09562715	-0.15434508	0.19153073	0.50501674	-0.40950397	0.22854662	0.11863914	0.6206285	0.30072674	0.08809759	-0.41937926	0.27501813	-0.5638522	-0.26223755	0.032945424
-0.026833812	-0.26316622	0.65615237	0.47668588	0.90548956	0.8519758	0.091740094	-0.04230063	0.5394985	-0.04601744	0.9912029	-0.12139429	0.30015075	0.38158444	0.16295493	0.3248898	-0.12100548	-0.23338738	-0.36365643	-0.8035773	0.047026947	0.20595226	0.30139348	-0.92889166	0.781609	-0.36315674	-0.02151148	-0.42976305	0.0367307	-0.73680925	-0.09627431	-0.30753773
0.13408814	0.447192	-0.23722115	-0.7311377	-0.3992082	0.6426268	-0.16423956	0.16077673	0.07104224	-0.6986249	-0.17505166	-0.7295766	0.20170727	-0.28625262	0.28074467	-0.19985352	0.23098482	0.02851605	-0.4130962	0.6042526	0.9114645	-0.60885173	-0.21155432	-0.51422775	0.802818	0.3510378	0.21757635	-0.5766267	0.5692285	-0.6249047	-0.25410873	0.22760941
0.038403835	0.19055727	-0.100294344	-0.40029603	-0.23296368	0.517887	0.2166791	-0.027724694	-0.43115208	-0.5164699	0.14286298	0.042058192	0.08668659	-0.118758984	0.10269734	-0.0973431	0.118014984	0.13984264	-0.09137312	0.18995972	0.4195076	-0.34428233	0.29344305	0.22790453	0.4710908	0.14196919	0.022710398	-0.30737874	0.20494914	-0.44515657	-0.14839791	-0.045815982
0.41833	-0.10603827	-0.20789568	-0.1580735	0.06802134	0.44197696	-0.025887579	0.35734132	-0.061571613	-0.24539511	-0.41022614	-0.5695014	0.35762814	0.38575336	-0.13230738	0.4735316	-0.2998418	0.20626025	-0.3448109	-0.011386578	0.42208245	-0.36314997	0.064800575	-0.06928443	0.389567	-0.2710368	-0.2056779	-0.1842537	0.4142687	-0.38906315	0.13715142	-0.25564438
-0.18143727	0.36624402	0.004413102	-0.5475296	0.019121874	0.44447154	-0.18811272	-0.23913714	-0.24575786	-0.5270853	0.15552026	-0.2042747	-0.10784052	-0.3869318	0.28829956	-0.27298912	0.26848227	-0.10179654	-0.2696063	0.24835195	0.4602585	-0.41095808	-0.09850925	0.17598245	0.27436268	0.38284644	0.2784749	-0.03169743	0.038176633	-0.17045663	-0.30674744	0.18794052
-0.24844155	0.072375655	0.24031463	-0.0037076005	0.23432726	-0.005960599	-0.08998901	-0.3593043	-0.14041637	0.06952954	0.23068127	-0.07157716	-0.24299303	-0.030704642	0.08298207	-0.16771004	0.03247187	-0.18812664	-0.13842222	0.08213777	-0.078519166	0.18655185	-0.05828935	0.37735552	-0.23334986	0.06011619	0.1335708	0.3216446	-0.3644694	0.20132859	-0.10762474	-0.008712444
-0.61870223	-0.10063384	0.037819277	-0.73902607	-0.65105844	-0.68170637	0.74185294	-0.66330177	-0.7138865	-0.4019651	0.31677982	0.73156756	-0.6356907	-0.5024279	-0.33887422	-0.6738043	0.14561255	0.011246376	0.6732634	0.8814786	-0.74063414	0.40622914	0.6141726	0.79846823	-0.83933073	0.49455422	-0.12672819	0.73058254	-0.72862625	0.72155625	0.27937585	-0.3054318
0.15167989	0.025494892	0.0946209	0.11580625	0.35807097	0.025678042	-0.15894149	-0.05410586	0.16249786	0.16633461	-0.3235228	-0.529727	0.02438741	0.21274738	0.011146528	0.32332817	-0.14483677	-0.078281425	-0.4305122	-0.1647831	0.060450442	-0.03185559	-0.08201329	0.078160666	-0.026848566	-0.21592595	-0.050038584	0.30326697	0.0039513004	-0.017915808	-0.07452203	-0.015312217
-0.123970225	0.20655215	-0.06338242	-0.57543397	-0.14312193	0.38617012	0.20098826	-0.21674627	-0.4773142	-0.5969042	0.3032446	0.02291443	-0.045636874	-0.19524881	0.051766235	-0.19587925	0.13321222	0.1312107	-0.047605634	0.2909996	0.32797664	-0.26701498	0.2780584	0.46860227	0.23671761	0.21995403	0.057774063	-0.030280063	-0.011629723	-0.21939042	-0.111524574	-0.060534716
0.054378346	-0.012890808	0.10653971	0.024115453	0.41342688	0.12872376	-0.14084737	-0.07593738	0.052180402	0.11794586	-0.34442347	-0.340865	-0.06969592	0.12702282	-0.08162248	0.23219845	-0.20994645	0.036113873	-0.27834487	-0.024170946	0.050962664	-0.06690018	-0.07478781	0.24202137	-0.28663164	-0.10626045	-0.033538423	0.36952347	-0.07181205	0.19421405	-0.022372888	-0.08049493
0.22359262	0.016655626	-0.23863767	-0.4789396	-0.23623754	0.17169093	0.26921758	0.11031725	-0.48517978	-0.412725	-0.4194499	-0.08652198	0.08960582	0.028563634	-0.15339965	0.120131396	-0.17238384	0.3006932	0.090360045	0.4304085	0.19535545	-0.36817244	0.28690127	0.49850243	0.08235614	0.021528173	-0.20485762	0.052834585	0.16150826	-0.13141103	0.09832277	-0.27333245
-0.013329612	-0.24353354	0.13588412	-0.03369509	0.109816045	0.35991803	0.5629258	-0.22843546	-0.5168374	-0.33421168	0.6518327	0.43760177	0.081230395	0.26017877	-0.17274912	0.1365976	-0.20801066	0.11909747	0.25817013	-0.18204091	-0.19582525	0.08237333	0.5804024	0.36296654	0.28996846	-0.23751538	-0.18794708	-0.11279146	-0.18605348	-0.28850546	0.12639755	-0.33170244
0.16037275	0.27509832	-0.20766199	-0.47187153	-0.24496536	0.25157052	-0.027796265	0.08009524	-0.2679825	-0.38704214	-0.35487607	-0.301402	0.061931096	-0.1159059	0.10987497	-0.0035932316	0.057248775	0.09604695	-0.14614043	0.4487451	0.37183833	-0.3707723	0.026527587	0.18051177	0.2331481	0.21174793	0.024484128	-0.09743144	0.19424076	-0.15223858	-0.18230915	0.033378057
0.35179728	-0.20116235	-0.4585315	-0.49662608	-0.34745705	0.58502483	0.52282286	0.3163381	-0.5978973	-0.6601857	-0.2132891	0.12176	0.40700018	0.21208309	-0.30401078	0.21672949	-0.2566434	0.47183603	0.15487832	0.16501911	0.3422088	-0.5297788	0.569378	0.33228043	0.57967407	-0.113963746	-0.386001	-0.4099274	0.466792	-0.5409871	0.20816618	-0.35391498
-0.13268909	-0.19687913	0.24089034	0.04690595	0.39596462	0.54944277	0.183262	-0.23278408	-0.1583563	-0.17662928	0.51732033	0.013181764	0.057199758	0.21619469	0.057994254	0.13439557	-0.1269136	-0.019179208	-0.109010145	-0.40390792	-0.040290896	0.057897612	0.28907245	0.22609173	0.32150695	-0.17307027	0.0075089	0.023237102	-0.20515022	-0.42613387	-0.07545194	-0.27593842
0.31152517	-0.31619328	-0.16597933	-0.24562906	-0.029086402	0.39469227	0.49947962	0.10320906	-0.5568963	-0.39316726	-0.0017486969	0.1806554	0.25566134	0.42618135	-0.4134466	0.3853491	-0.41539174	0.40683794	0.20914914	-0.045998845	-0.1113905	-0.22947213	0.52275413	0.5143353	0.22929493	-0.3708343	-0.4056451	-0.096799254	0.15865852	-0.31002516	0.29572317	-0.5150876
0.105807506	0.36547217	-0.13239975	-0.51827645	-0.20603406	0.58787566	-0.013666734	-0.04694681	-0.33312964	-0.621095	0.25772887	-0.14332652	0.07569037	-0.28868014	0.30630738	-0.13543218	0.18957095	0.082188815	-0.21740983	0.31023467	0.5698982	-0.40990683	0.12599108	0.10751225	0.53238755	0.33956864	0.20275033	-0.26524532	0.2640197	-0.44656843	-0.3119941	0.13953288
-0.3674315	0.39875227	0.4580724	-0.07867434	0.5629037	0.16118163	-0.553425	-0.42448115	0.57896787	0.15700419	0.0036518972	-0.4893118	-0.29459295	-0.42056486	0.5060706	-0.35245585	0.35496077	-0.43523422	-0.5454619	0.24159431	0.4384516	-0.022400454	-0.55884194	-0.07089473	-0.19711788	0.4610335	0.48011503	0.33635285	-0.35841393	0.3237486	-0.48150882	0.4828726
-0.09144853	0.48171145	0.019053789	-0.45992556	0.13442339	0.2624316	-0.32840696	-0.24931176	0.010711495	-0.26287472	-0.30102944	-0.4383574	-0.1818851	-0.305467	0.27784917	-0.2097797	0.23043282	-0.063766375	-0.35141608	0.42184025	0.4827512	-0.3406444	-0.34578687	0.16463828	0.008293374	0.43327844	0.242724	0.20193784	0.07894247	-0.031137578	-0.3356626	0.29150295
-0.4333943	0.77722794	0.7000343	0.35769045	0.78174037	-0.15865526	-0.8698666	-0.5817936	0.9400945	0.6009648	-0.16806616	-0.8054399	-0.44848746	-0.65362173	0.8009726	-0.521628	0.6364514	-0.74675626	-0.8374248	0.11160481	0.5343664	0.3454903	-0.83120996	-0.45597407	-0.36084288	0.6116526	0.7790324	0.5299246	-0.46839756	0.47775143	-0.72173643	0.7971924
